Song Lyrics
Song lyrics element not found on the webpage.
"
							여기까지 날 데려 와놓고밥 한번 사주지 않았다하자는 대로 다 했는데술 한잔 권하지 않았다세월은 언제나 말도 없이나를 나를 빙빙 돌면서한눈 팔면 뒤통수 치지잘못 살면 거지 만들지딱 한번 사는 인생허투루 살지말자탱자 탱자 탱자 탱자살지를 말자여기까지 날 데려 와놓고밥 한번 사주지 않았다하자는 대로 다 했는데술 한잔 권하지 않았다세월은 언제나 말도 없이나를 나를 빙빙 돌면서한눈 팔면 뒤통수 치지잘못 살면 거지 만들지딱 한번 사는 인생허투루 살지말자탱자 탱자 탱자 탱자살지를 말자한눈 팔면 뒤통수 치지잘못 살면 거지 만들지딱 한번 사는 인생허투루 살지말자탱자 탱자 탱자 탱자살지를 말자탱자 탱자 탱자 탱자살지를 말자
"
"
							사랑하는 당신에게我親愛的我的媽媽To my wonderful mother참 고맙습니다只想 對你說I'm so thankful to have you당신이라는 이유로謝謝你撫養我長大the way of being a mom힘들게 살아온 날為我受風吹雨打It must've been hard for you힘들어하지 말아요不要再那麼地辛苦Don't worry to much내가 있으니你身邊有我because of you have me옆에서 지켜줄게요守護你就像你守護我I'll always be by your side아프단 말도 못하는 사람就算再疲倦也不曾埋怨someone who hides their pain from the world그때만 생각하면 눈물 납니다想起了那個時候淚濕了雙眼If I just think of thoes days tears roll down my face어머니 나의 어머니媽媽啊我的媽媽啊mother my mother정말로 미련한 사람傻傻地默默奉獻啊Someone who's been through so much이제는 내가 지켜줄께요從 今以後我在你左右因為你是我的媽媽From now on, I will be right by your side당신은 나의 어머니因為你是我的媽媽That someone is you, my mom사랑하는 당신에게由衷感謝我的媽媽To my wonderful mother참 고맙습니다想對你說這句話I'm so thankful to have you당신이라는 이유로委屈也不曾想放棄the way of being a mom버티며 살아온 날讓我能感到心安There must've been hard times걱정을 하지 말아요別擔心從 現在起Don't worry to much내가 있으니你身邊有我because of you have me옆에서 지켜줄게요守護你就像你守護我I'll always be by your side힘들단 말도 못하는 사람從來不喊無悔的付出Someone who hides their hardship from the world당신을 생각하면想念著你的時候If even think of you눈물 납니다淚水止不住tears roll down my face어머니 나의 어머니媽媽啊我的媽媽啊mother my mother정말로 가여운 사람總讓人如此心疼啊Someone who's overcome so much이제는 내가 지켜줄께요從 今以後我在你左右From now on, I will be right by your side당신은 나의 어머니因為你是我的媽媽That someone is you, my mom당신은 나의 어머니因為你是我的媽媽That someone is you, my mom
					"
"
							사랑에 한 번 빠지고 싶어요아주 멋진 여자를 만나바다가 있는 아름다운 해변을둘이서 걷고 싶어요가슴이 불타올라요눈물마저 핑 도네요지금까지 살아오면서나를 위해 무엇을 했나세월이 다 가기 전에내 모습 변하기 전에그대와 둘이 밤을 지세며지난 날을 잊고 싶어요사랑을 한 번 해보고 싶어요매력있는 여자를 만나아무도 없는 무인도에서그녀와 함께 있고 싶어요가슴이 벅차 올라요눈물마저 핑 도네요지금까지 살아오면서나를 위해 무엇을 했나세월이 다 가기 전에내 모습 변하기 전에사랑하는 그대 그대와 둘이지난 날을 잊고 싶어요지난 날을 잊고 싶어요
"
"
							때로는 자주 연락해서그대를 귀찮게 하곤 했죠만나서 말 걸 자신이 없어서그냥 메시지만 보냈죠때로는 좋은 티를 내서그대를 부담스럽게 했죠좋다고 사랑한다고 말하면친구로도 못 지낼 까봐너의 이름도 목놓아부를 수 없는 나인데잘난 게 없어 자신이 없어그저 주위를 맴도는 나인데나의 마음도 맘 놓고전할 수 없는 나인데부끄러워서 용기가 없어침묵하는 나인데그대가 내 마음을 안다면이리 와서 내 손을 잡아 줘요그동안 마음 고생 많았다고나를 한 번만 위로해 줘요너의 이름도 목놓아부를 수 없는 나인데잘난 게 없어 자신이 없어그저 주위를 맴도는 나인데나의 마음도 맘 놓고전할 수 없는 나인데부끄러워서 용기가 없어침묵하는 나인데그대가 내 마음을 안다면이리 와서 내 손을 잡아 줘요그동안 마음 고생 많았다고나를 한 번만 위로해 줘요
"
Song lyrics element not found on the webpage.
Song lyrics element not found on the webpage.
Song lyrics element not found on the webpage.
"
							오늘도 변함없는 하루하루가 한번더 한번만더 힘을내려 애써본다 또다시 시작되는 하루또하루가 그대향한 내사랑이 더욱더 그리워요 아무리 힘들어도 그대가 있기에 이렇게 한번 또한번더 힘을 ~ 내야지힘을 힘을내야지 한번더 한번만더 하루또하루가(하루또하루가) 사랑을 준다네 하루또하루가 행복을 준다네 오늘도 변함없는 하루하루가한번더 한번만더 힘을내려 애써본다또다시 시작되는 하루또하루가그대향한 내사랑이 더욱더 그리워요아무리 힘들어도 그대가 있기에이렇게 한번 또한번더 힘을 ~내야지힘을 힘을내야지 한번더 한번만더하루또하루가(하루또하루가)사랑을 준다네하루또하루가 행복을 준다네하루또하루가(하루또하루가)사랑을 준다네하루또하루가 행복을 준다네 ~
"
"
							어제밤 꿈속에서 나를 부르던당신의 목소리는 왜 그리 슬펐는지살아생전 호강한번 못하시고살다가신 우리 어머니밤새 아플세라 애태우시던하늘보다 높고 바다보다 깊은그 크신 사랑을 그태는 왜 몰랐을까용서하세요 이 불효 자식을땅을 치며 후회합니다어제밤 꿈속에서 나를 부르던당신의 그 모습은 얼마나 초라한지이자식의 금의환양 기다리다하늘가신 우리 어머니밤새 아플세라 애태우시던하늘보다 높고 바다보다 깊은그 크신 사랑을 그때는 왜 몰랐을까용서하세요 사랑합니다보고싶은 우리 어머니보고싶은 우리 어머니
"
"
							비가 오면 우산 들고마중 나와 주시고눈이 오면 넘어질까 걱정을 하시네사랑으로 안아주고 기죽을까 감싸며울 엄마의 빈자리를 채워주신 할무니엄마 얼굴 그리려다너무 생각이 안 나동그라미 하나만을 그려놓고 잠든 밤나도 나도 나도니 어미가 보고 싶다며내 손 잡고 몰래 우시던 사랑해요우리 할무니엄마 얼굴 그리려다너무 생각이 안 나동그라미 하나만을 그려놓고 잠든 밤나도 나도 나도니 어미가 보고 싶다며내 손 잡고 몰래 우시던 사랑해요우리 할무니사랑해요 우리 할무니
"
"
							알아요 나 당신곁오래 머물 도리 없죠흩날리는 꽃잎에도난 자꾸만 눈물 나요언젠가는 우리도 다시 만나지낼 날이 오겠죠, 그날에한아름 나무 아래에서나 당신과 손잡고 노래해요부둥켜안고 싶어수없이 되뇌였지만보내줄 마음 없음을잡은 두손 놓아 드리기싫어요 못해요 난세월지나 우리도 다시 만나함께할 날 오겠죠, 그날에따뜻한 밥지어 당신과 나함께 나누고 싶어그래요 우리 믿어요그날을 아언젠가는 우리도 다시 만나지낼 날이 오겠죠, 그날에한아름 나무 아래에서나 당신과 손잡고 노래해요부둥켜안고 싶어
"
"
							남몰래 그대만나는 밤에숨죽인 작은 불빛하나 켜지고영원한 내 가슴속 사랑을두손에 가득 담아드렸죠당신을 처음 만난 그순간에난 알았어 깨달았어꼭꼭 숨어있던 내반쪽임을그대내모든걸 전부 드릴꺼에요믿어도좋아 흔들리지않는 나무처럼그대를 만나러가는길에바알간 장미 한다발을 숨기고당신이 너무 놀라지않게두손에 고이 안겨드릴께눈물로 그댈 떠나 보냈던날난 울었어 무너졌어꾹꾹눌러 참아왔던 가슴이그대 , 다신 그손 놓지 안을꺼에요믿어도좋아 흔들리지않는 나무처럼당신이 바래다주는길에사알짝 그대에 어깨에 기대어우리가 같이걷는 이길이고마워 그대 사랑합니다영원한 사랑 만들어가요
"
"
							사는게 무엇인지 하늘에 물어보니 어디로 가는지 어떻게 사는지 구름도 말이없구나 잡지도 못하는 세월은 무심히 흘러 종착역을 향해가는데 가슴맺힌 사연들 그누가 알아주나 영화같은 인생 지나간 세월은 돌아오지 않으니 어~이 허~이 어~이 허~이 인연따라살아요 어~이 허~이 어~이 허~이 영화처럼 살아요 잡지도 못하는 세월은 무심히 흘러 종착역을 향해가는데 가슴맺힌 사연들 그누가 알아주나 영화같은 인생 지나간 세월은 돌아오지 않으니 어~이 허~이 어~이 허~이 인연따라살아요 어~이 허~이 어~이 허~이 영화처럼 살아요 영화처럼 살아요 
"
"
							다시 돌아가라하면 싫어요난 못가요비단옷 꽃길이라도이제 다시 사랑안해요몰라서 걸어온 그 길알고는 다시는 못가아파도 너무나 아파사랑은 또 무슨 사랑다시 돌아가라하면 싫어요난 못가요비단옷 꽃길이라도이제 다시 사랑안해요몰라서 걸어온 그 길 알고는다시는 못가아파도 너무나 아파꽃길은 또 무슨 꽃길몰라서 걸어온 그 길알고는 다시는 못가아파도 너무나 아파사랑은 또 무슨 사랑꽃길은 또 무슨 꽃길
"
"
							나를 웃게 하던 당신의 미소가 오늘은 내 가슴에 찬비를 내리네 그토록 설레이던 만남이었건만 우리의 종말은 낙엽처럼 젖은채 당신의 가슴도 나의 가슴도 차디찬 겨울 속에 묻어버리누나 그대 내 생명 안에 사는 사람아 그대 내 영혼 속에 사는 사람아 당신의 가슴도 나의 가슴도 차디찬 겨울 속에 묻어버리누나 그대 내 생명 안에 사는 사람아 그대 내 영혼 속에 사는 사람아 당신의 가슴도 나의 가슴도 차디찬 겨울 속에 묻어버리누나 당신의 가슴도 나의 가슴도차디찬 겨울 속에 묻어버리누나
"
"
							당신을 생각하면 싱숭생숭 나도 몰래 가슴이 뛰고 하루 종일 싱글벙글 내 마음을 모르실거야 사람 팔자 그 누가 아나 어느 구름에 비 들었는지 찰지게 찰지게 착착착 찰지게 찰지게 착착착 찰지게 찰지게 착착착 찰지게 찰지게 착착착 찰지게 사랑할거야. 찰지게 찰지게 착착착 찰지게 찰지게 착착착 그렇게 바라보면 어떡하라고 눈만 껌뻑 껌뻑입니다. 행여나 내 마음이 들통 났을까. 그래요. 사랑합니다. 사람 팔자 그 누가 아나 어느 구름에 비 들었는지 찰지게 찰지게 착착착 찰지게 찰지게 착착착 찰지게 찰지게 착착착찰지게 찰지게 착착착찰지게 사랑할거야.찰지게 사랑할거야.
"
